year,bpm,nrgy,dnce,dB,live,val,dur,acous,spch,pop,adjusted top genre
0.7605633802816918,0.5766423357664233,0.6451612903225806,0.39743589743589747,0.6086956521739131,0.032967032967032975,0.6881720430107527,0.12106537530266345,0.23232323232323235,0.044444444444444446,0.6206896551724137,rock
0.3802816901408441,0.6715328467153284,0.11827956989247314,0.19230769230769232,0.5217391304347826,0.10989010989010989,0.21505376344086025,0.288135593220339,0.9393939393939394,0.02222222222222222,0.8275862068965516,rock
0.5352112676056322,0.6058394160583941,0.5591397849462366,0.4358974358974359,0.6956521739130435,0.3186813186813187,0.2688172043010753,0.38740920096852305,0.08080808080808081,0.02222222222222222,0.7758620689655171,pop
0.6056338028169002,0.3138686131386861,0.6451612903225806,0.5512820512820513,0.7826086956521738,0.2197802197802198,0.2795698924731183,0.3220338983050848,0.20202020202020204,0.02222222222222222,0.6551724137931034,rock
0.6478873239436602,0.4817518248175182,0.45161290322580655,0.4358974358974359,0.6956521739130435,0.18681318681318682,0.40860215053763443,0.4092009685230025,0.5858585858585859,0.02222222222222222,0.6379310344827587,standards
0.22535211267605604,0.1970802919708029,0.0,0.025641025641025633,0.17391304347826086,0.1208791208791209,0.0,0.7312348668280871,0.98989898989899,0.02222222222222222,0.27586206896551724,pop
0.7464788732394361,0.3065693430656934,0.7526881720430108,0.5256410256410257,0.5652173913043478,0.054945054945054944,0.956989247311828,0.2493946731234867,0.31313131313131315,0.044444444444444446,0.5,jazz
0.8591549295774641,0.24817518248175185,0.6774193548387097,0.6025641025641025,0.8260869565217391,0.07692307692307693,0.44086021505376344,0.2518159806295399,0.0,0.044444444444444446,0.896551724137931,disco
0.6619718309859159,0.12408759124087587,0.49462365591397855,0.6025641025641025,0.6956521739130435,0.2527472527472528,0.46236559139784955,0.38740920096852305,0.4646464646464647,0.044444444444444446,0.8103448275862069,blues
1.0,0.3941605839416058,0.8387096774193549,0.7435897435897436,0.8260869565217391,0.27472527472527475,0.5698924731182797,0.23970944309927364,0.06060606060606061,0.06666666666666668,0.603448275862069,rock
0.8450704225352119,0.23357664233576636,0.7096774193548387,0.5897435897435898,0.8260869565217391,0.08791208791208792,0.7204301075268817,0.29297820823244547,0.32323232323232326,0.15555555555555556,0.7758620689655171,pop
0.18309859154929597,0.2773722627737226,0.23655913978494625,0.28205128205128205,0.4347826086956521,0.09890109890109891,0.3010752688172043,0.20338983050847462,0.9494949494949496,0.02222222222222222,0.896551724137931,pop
0.7323943661971839,0.45985401459854014,0.2795698924731183,0.5256410256410257,0.6086956521739131,0.07692307692307693,0.6666666666666667,0.02421307506053269,0.8787878787878789,0.02222222222222222,0.06896551724137934,disco
0.704225352112676,0.2043795620437956,0.5268817204301075,0.5256410256410257,0.7391304347826086,0.2197802197802198,0.16129032258064518,0.3680387409200968,0.0,0.0,0.6896551724137931,pop
0.33802816901408406,0.44525547445255476,0.9354838709677419,0.4358974358974359,0.8695652173913043,0.07692307692307693,0.40860215053763443,0.3099273607748184,0.020202020202020204,0.2222222222222222,0.24137931034482762,standards
0.8309859154929562,0.4087591240875912,0.5698924731182796,0.6153846153846154,0.7826086956521738,0.08791208791208792,0.02150537634408603,0.20823244552058115,0.04040404040404041,0.02222222222222222,0.7586206896551724,standards
0.4366197183098599,0.4744525547445255,0.7526881720430108,0.6794871794871795,0.7391304347826086,0.16483516483516483,0.903225806451613,0.5108958837772397,0.15151515151515152,0.044444444444444446,0.6379310344827587,pop
0.4366197183098599,0.45255474452554745,0.903225806451613,0.5897435897435898,0.8695652173913043,0.2087912087912088,0.827956989247312,0.3462469733656174,0.24242424242424243,0.06666666666666668,0.5344827586206896,rock
0.6760563380281681,0.42335766423357657,0.43010752688172044,0.5512820512820513,0.6086956521739131,0.08791208791208792,0.12903225806451615,0.4261501210653753,0.31313131313131315,0.02222222222222222,0.8275862068965516,pop
0.887323943661972,0.14598540145985395,0.38709677419354843,0.39743589743589747,0.5217391304347826,0.10989010989010989,0.6451612903225807,0.12832929782082328,0.7070707070707072,0.08888888888888888,0.5862068965517242,pop
0.7183098591549282,0.03649635036496346,0.6559139784946236,0.4358974358974359,0.8695652173913043,0.1208791208791209,0.7419354838709677,0.41888619854721554,0.27272727272727276,0.3111111111111111,0.7068965517241379,standards
0.6901408450704238,0.45985401459854014,0.913978494623656,0.7435897435897436,0.7826086956521738,0.02197802197802198,0.7311827956989247,0.32687651331719125,0.0,0.044444444444444446,0.5862068965517242,pop
0.4366197183098599,0.6277372262773723,0.7956989247311829,0.576923076923077,0.6521739130434783,0.054945054945054944,0.967741935483871,0.3075060532687651,0.10101010101010102,0.02222222222222222,0.603448275862069,standards
0.887323943661972,0.14598540145985395,0.38709677419354843,0.39743589743589747,0.5217391304347826,0.10989010989010989,0.6451612903225807,0.12832929782082328,0.7070707070707072,0.08888888888888888,0.5862068965517242,pop
0.8309859154929562,0.5693430656934305,0.7204301075268817,0.717948717948718,0.9565217391304348,0.032967032967032975,0.795698924731183,0.30024213075060535,0.5252525252525253,0.13333333333333333,0.8620689655172413,house
0.5070422535211279,0.5328467153284672,0.5483870967741935,0.6538461538461539,0.5652173913043478,0.10989010989010989,0.946236559139785,0.4939467312348669,0.29292929292929293,0.02222222222222222,0.7758620689655171,rock
0.8591549295774641,0.8613138686131386,0.6344086021505376,0.42307692307692313,0.7391304347826086,0.10989010989010989,0.4301075268817205,0.3147699757869249,0.030303030303030304,0.044444444444444446,0.896551724137931,standards
0.9718309859154921,0.42335766423357657,0.6989247311827957,0.8205128205128206,0.7826086956521738,0.06593406593406594,0.5376344086021505,0.3777239709443099,0.010101010101010102,0.24444444444444446,0.4655172413793103,hip hop
0.6478873239436602,0.5182481751824817,0.8494623655913979,0.8589743589743589,0.6086956521739131,0.032967032967032975,0.5806451612903227,0.3123486682808717,0.030303030303030304,0.044444444444444446,0.5862068965517242,rock
0.3521126760563362,0.3795620437956204,0.6236559139784946,0.6923076923076923,0.6956521739130435,0.27472527472527475,0.967741935483871,0.44309927360774815,0.25252525252525254,0.044444444444444446,0.5689655172413792,pop
0.5070422535211279,0.13868613138686126,0.5806451612903226,0.5128205128205129,0.7826086956521738,0.16483516483516483,0.36559139784946243,0.450363196125908,0.4545454545454546,0.02222222222222222,0.603448275862069,house
0.5492957746478879,0.32846715328467146,0.8387096774193549,0.6153846153846154,0.7826086956521738,0.19780219780219782,0.6451612903225807,0.6222760290556901,0.030303030303030304,0.02222222222222222,0.7241379310344827,dance
0.633802816901408,0.6204379562043795,0.2688172043010753,0.4487179487179488,0.6086956521739131,0.16483516483516483,0.7204301075268817,0.07021791767554478,0.8787878787878789,0.1111111111111111,0.18965517241379304,soul
0.33802816901408406,0.5328467153284672,0.7419354838709677,0.4358974358974359,0.6086956521739131,0.09890109890109891,0.6989247311827957,0.4285714285714286,0.12121212121212122,0.044444444444444446,0.7586206896551724,standards
0.7323943661971839,0.0948905109489051,0.07526881720430108,0.4358974358974359,0.4347826086956521,0.13186813186813187,0.21505376344086025,0.08958837772397096,0.7070707070707072,0.02222222222222222,0.06896551724137934,rock
0.5070422535211279,0.32846715328467146,0.6666666666666666,0.8076923076923076,0.5217391304347826,0.15384615384615385,0.7741935483870968,0.35835351089588374,0.22222222222222224,0.02222222222222222,0.7586206896551724,pop
0.5633802816901401,0.7664233576642335,0.8279569892473119,0.5128205128205129,0.7391304347826086,0.04395604395604395,0.935483870967742,0.27118644067796605,0.16161616161616163,0.06666666666666668,0.7068965517241379,pop
0.3802816901408441,0.46715328467153283,0.35483870967741943,0.5256410256410257,0.3913043478260869,0.2527472527472528,0.7741935483870968,0.26634382566585957,0.11111111111111112,0.044444444444444446,0.5172413793103448,rock
0.8591549295774641,0.4817518248175182,0.7526881720430108,0.717948717948718,0.7826086956521738,0.5384615384615384,0.5913978494623657,0.4624697336561744,0.09090909090909091,0.02222222222222222,0.8793103448275861,hip hop
0.8309859154929562,0.5474452554744526,0.43010752688172044,0.6282051282051282,0.6521739130434783,0.27472527472527475,0.913978494623656,0.11138014527845039,0.8585858585858587,0.06666666666666668,0.4482758620689655,rock
0.591549295774648,0.4817518248175182,0.2795698924731183,0.47435897435897434,0.5652173913043478,0.09890109890109891,0.2580645161290323,0.3462469733656174,0.787878787878788,0.02222222222222222,0.6896551724137931,pop
0.7183098591549282,0.5839416058394161,0.5806451612903226,0.7307692307692307,0.6521739130434783,0.10989010989010989,0.9784946236559142,0.3728813559322034,0.0,0.15555555555555556,0.7931034482758621,pop
0.7183098591549282,0.5036496350364963,0.9354838709677419,0.8205128205128206,0.8260869565217391,0.3626373626373627,0.913978494623656,0.3414043583535109,0.14141414141414144,0.08888888888888888,0.7413793103448276,doo-wop
0.7605633802816918,0.3138686131386861,0.903225806451613,0.5897435897435898,0.6956521739130435,0.28571428571428575,0.6774193548387097,0.11622276029055692,0.3535353535353536,0.08888888888888888,0.3793103448275862,rock
0.929577464788732,0.4817518248175182,0.23655913978494625,0.42307692307692313,0.5652173913043478,0.06593406593406594,0.5591397849462365,0.07263922518159807,0.787878787878788,0.044444444444444446,0.22413793103448276,pop
0.7183098591549282,0.22627737226277367,0.6559139784946236,0.717948717948718,0.8695652173913043,0.054945054945054944,0.5698924731182797,0.2808716707021792,0.030303030303030304,0.17777777777777778,0.9137931034482758,pop
0.3239436619718319,0.14598540145985395,0.35483870967741943,0.35897435897435903,0.6521739130434783,0.10989010989010989,0.6129032258064517,0.22276029055690075,0.7676767676767677,0.02222222222222222,0.7586206896551724,standards
0.408450704225352,0.8467153284671532,0.2903225806451613,0.2692307692307693,0.6086956521739131,0.2527472527472528,0.45161290322580644,0.49636803874092006,0.6565656565656566,0.02222222222222222,0.9137931034482758,standards
0.9718309859154921,0.25547445255474455,0.43010752688172044,0.06410256410256412,0.7826086956521738,0.3296703296703297,0.16129032258064518,0.1961259079903148,0.5757575757575758,0.02222222222222222,0.39655172413793105,hip hop
0.8028169014084519,0.45985401459854014,0.5698924731182796,0.9871794871794871,0.8260869565217391,0.054945054945054944,0.817204301075269,0.29297820823244547,0.11111111111111112,0.1111111111111111,0.8448275862068966,standards
0.6619718309859159,0.7372262773722628,0.9354838709677419,0.19230769230769232,0.9130434782608695,0.14285714285714288,0.2903225806451613,0.46489104116222757,0.07070707070707072,0.08888888888888888,0.8103448275862069,rock
0.9718309859154921,0.3795620437956204,0.38709677419354843,0.34615384615384615,0.7826086956521738,0.2197802197802198,0.24731182795698925,0.1501210653753027,0.42424242424242425,0.02222222222222222,0.39655172413793105,standards
0.2816901408450718,0.32846715328467146,0.43010752688172044,0.6794871794871795,0.6086956521739131,0.2527472527472528,0.7311827956989247,0.22276029055690075,0.7171717171717172,0.15555555555555556,0.2068965517241379,pop
0.8450704225352119,0.3722627737226277,0.7634408602150538,0.5512820512820513,0.8695652173913043,0.054945054945054944,0.40860215053763443,0.3220338983050848,0.0,0.044444444444444446,0.6724137931034482,pop
0.295774647887324,0.2773722627737226,0.5376344086021505,0.6282051282051282,0.30434782608695654,0.06593406593406594,0.6666666666666667,0.2469733656174334,0.10101010101010102,0.1111111111111111,0.27586206896551724,rock
0.887323943661972,0.44525547445255476,0.40860215053763443,0.717948717948718,0.6086956521739131,0.08791208791208792,0.967741935483871,0.019370460048426158,0.888888888888889,0.044444444444444446,0.2068965517241379,standards
0.4647887323943678,0.7153284671532846,0.7634408602150538,0.4871794871794872,0.8695652173913043,0.10989010989010989,0.2688172043010753,0.2615012106537531,0.10101010101010102,0.06666666666666668,0.7241379310344827,blues
0.19718309859154814,0.5401459854014599,0.5376344086021505,0.3076923076923077,0.6521739130434783,0.04395604395604395,0.45161290322580644,0.07021791767554478,0.2828282828282829,0.2,0.27586206896551724,pop
0.8309859154929562,0.6934306569343066,0.5376344086021505,0.6025641025641025,0.5652173913043478,0.10989010989010989,0.5376344086021505,0.2808716707021792,0.05050505050505051,0.2,0.5689655172413792,rock
0.6056338028169002,0.13868613138686126,0.45161290322580655,0.4487179487179488,0.6956521739130435,0.08791208791208792,0.04301075268817206,0.6924939467312349,0.5454545454545455,0.06666666666666668,0.7068965517241379,standards
0.816901408450704,0.2773722627737226,0.40860215053763443,0.8846153846153847,0.6521739130434783,0.3186813186813187,0.31182795698924737,0.36077481840193704,0.04040404040404041,0.044444444444444446,0.7586206896551724,pop
0.295774647887324,0.21167883211678828,0.40860215053763443,0.3076923076923077,0.34782608695652173,0.15384615384615385,0.7741935483870968,0.29782082324455206,0.5858585858585859,0.044444444444444446,0.48275862068965514,rock
0.5070422535211279,0.5474452554744526,0.44086021505376344,0.39743589743589747,0.6521739130434783,0.24175824175824176,0.2903225806451613,0.3123486682808717,0.42424242424242425,0.02222222222222222,0.8103448275862069,pop
0.8309859154929562,0.3065693430656934,0.6236559139784946,0.5897435897435898,0.7826086956521738,0.14285714285714288,0.15053763440860218,0.3995157384987893,0.19191919191919193,0.044444444444444446,0.7586206896551724,australian talent show
0.22535211267605604,0.34306569343065696,0.8172043010752689,0.5,0.8695652173913043,0.18681318681318682,0.967741935483871,0.07021791767554478,0.09090909090909091,0.02222222222222222,0.2931034482758621,pop
0.52112676056338,0.36496350364963503,0.7849462365591399,0.6025641025641025,0.5217391304347826,0.08791208791208792,0.5161290322580645,0.3704600484261501,0.3535353535353536,0.06666666666666668,0.9310344827586208,rock
0.7323943661971839,0.291970802919708,0.36559139784946243,0.14102564102564105,0.6086956521739131,0.27472527472527475,0.5161290322580645,0.15980629539951577,0.6666666666666667,0.02222222222222222,0.5172413793103448,pop
0.39436619718309984,0.35036496350364965,0.7419354838709677,0.6282051282051282,0.7391304347826086,0.032967032967032975,0.881720430107527,0.4552058111380145,0.10101010101010102,0.1111111111111111,0.7931034482758621,soul
0.9718309859154921,0.4014598540145985,0.7311827956989247,0.7948717948717948,0.8260869565217391,0.09890109890109891,0.7419354838709677,0.27602905569007263,0.25252525252525254,0.02222222222222222,0.7068965517241379,british invasion
0.8591549295774641,0.45985401459854014,0.5053763440860215,0.8846153846153847,0.6521739130434783,0.04395604395604395,0.7526881720430108,0.486682808716707,0.04040404040404041,0.13333333333333333,0.5,rock
0.47887323943661997,0.45985401459854014,0.7204301075268817,0.782051282051282,0.8260869565217391,0.09890109890109891,0.9784946236559142,0.29297820823244547,0.04040404040404041,0.044444444444444446,0.7413793103448276,pop
0.2816901408450718,0.8102189781021897,0.5698924731182796,0.07692307692307696,0.8695652173913043,0.032967032967032975,0.38709677419354843,0.22518159806295399,0.07070707070707072,0.02222222222222222,0.48275862068965514,standards
0.1267605633802802,0.08029197080291972,0.22580645161290325,0.47435897435897434,0.6086956521739131,0.07692307692307693,0.44086021505376344,0.18401937046004843,0.8585858585858587,0.02222222222222222,0.31034482758620685,rock
0.2676056338028161,0.45255474452554745,0.7634408602150538,0.39743589743589747,0.5652173913043478,0.14285714285714288,0.946236559139785,0.10653753026634386,0.27272727272727276,0.02222222222222222,0.3448275862068966,rock
0.7323943661971839,0.5474452554744526,0.8064516129032259,0.6282051282051282,0.6521739130434783,0.29670329670329676,0.7526881720430108,0.2905569007263923,0.0,0.08888888888888888,0.7758620689655171,house
0.1408450704225359,0.6277372262773723,0.4193548387096775,0.42307692307692313,0.6086956521739131,0.41758241758241765,0.7849462365591398,0.08716707021791767,0.6161616161616162,0.1111111111111111,0.3620689655172413,rock
0.8732394366197198,0.42335766423357657,0.5591397849462366,0.782051282051282,0.6521739130434783,0.054945054945054944,0.6989247311827957,0.2615012106537531,0.10101010101010102,0.13333333333333333,0.8103448275862069,rock
0.8591549295774641,0.4817518248175182,0.8387096774193549,0.4487179487179488,0.6956521739130435,0.3296703296703297,0.23655913978494625,0.15496368038740924,0.0,0.06666666666666668,0.5517241379310345,standards
0.8732394366197198,0.43795620437956206,0.9247311827956989,0.5512820512820513,0.8695652173913043,0.07692307692307693,0.5483870967741935,0.2518159806295399,0.030303030303030304,0.02222222222222222,0.7758620689655171,rock
0.6901408450704238,0.5182481751824817,0.9354838709677419,0.6025641025641025,0.6521739130434783,0.10989010989010989,0.838709677419355,0.3171912832929782,0.08080808080808081,0.044444444444444446,0.5517241379310345,pop
0.7183098591549282,0.5255474452554744,0.9354838709677419,0.6794871794871795,0.8260869565217391,0.3296703296703297,0.5483870967741935,0.29782082324455206,0.15151515151515152,0.044444444444444446,0.5172413793103448,pop
0.3802816901408441,0.46715328467153283,0.2688172043010753,0.3846153846153847,0.5652173913043478,0.08791208791208792,0.2688172043010753,0.2784503631961259,0.787878787878788,0.02222222222222222,0.5689655172413792,standards
0.929577464788732,0.35036496350364965,0.7741935483870968,0.6282051282051282,0.8260869565217391,0.09890109890109891,0.6021505376344087,0.4043583535108959,0.08080808080808081,0.02222222222222222,0.5517241379310345,pop
0.8450704225352119,0.13138686131386856,0.0,0.1794871794871795,0.6086956521739131,0.27472527472527475,0.2795698924731183,0.26634382566585957,0.7676767676767677,0.02222222222222222,0.2586206896551724,pop
0.8450704225352119,0.13138686131386856,0.6989247311827957,0.42307692307692313,0.7826086956521738,0.04395604395604395,0.44086021505376344,0.3970944309927361,0.27272727272727276,0.08888888888888888,0.8793103448275861,dance
0.6197183098591559,0.11678832116788318,0.32258064516129037,0.3205128205128205,0.6956521739130435,0.06593406593406594,0.6451612903225807,0.13801452784503634,0.686868686868687,0.13333333333333333,0.7241379310344827,dance
0.39436619718309984,0.4087591240875912,0.16129032258064518,0.24358974358974358,0.4782608695652174,0.19780219780219782,0.05376344086021506,0.3171912832929782,0.8383838383838385,0.02222222222222222,0.6206896551724137,rock
0.5070422535211279,0.0948905109489051,0.20430107526881724,0.3846153846153847,0.3913043478260869,0.28571428571428575,0.2580645161290323,0.24455205811138017,0.393939393939394,0.02222222222222222,0.22413793103448276,pop
0.6619718309859159,0.4890510948905109,0.6559139784946236,0.6666666666666666,0.7391304347826086,0.16483516483516483,0.5053763440860215,0.33171912832929784,0.595959595959596,0.02222222222222222,0.6896551724137931,rock
0.4647887323943678,0.5474452554744526,0.48387096774193555,0.4487179487179488,0.5652173913043478,0.17582417582417584,0.49462365591397855,0.32929782082324455,0.17171717171717174,0.044444444444444446,0.7586206896551724,folk
0.52112676056338,0.33576642335766416,0.5161290322580645,0.576923076923077,0.4782608695652174,0.04395604395604395,0.15053763440860218,0.486682808716707,0.7272727272727273,0.08888888888888888,0.7068965517241379,pop
0.7183098591549282,0.291970802919708,0.903225806451613,0.5897435897435898,0.6956521739130435,0.06593406593406594,0.817204301075269,0.27118644067796605,0.23232323232323235,0.17777777777777778,0.6206896551724137,standards
0.9859154929577478,0.46715328467153283,0.903225806451613,0.6153846153846154,0.6521739130434783,0.06593406593406594,0.946236559139785,0.3123486682808717,0.030303030303030304,0.044444444444444446,0.4482758620689655,rock
0.30985915492957616,0.5620437956204379,0.9677419354838711,0.46153846153846156,0.7826086956521738,0.10989010989010989,0.935483870967742,0.1646489104116223,0.42424242424242425,0.15555555555555556,0.6896551724137931,soul
0.8028169014084519,0.03649635036496346,0.4193548387096775,0.4487179487179488,0.7391304347826086,0.08791208791208792,0.09677419354838712,0.6246973365617433,0.5050505050505051,0.02222222222222222,0.2931034482758621,pop
0.4366197183098599,0.3795620437956204,0.8279569892473119,0.7435897435897436,0.6956521739130435,0.08791208791208792,0.849462365591398,0.4576271186440678,0.05050505050505051,0.02222222222222222,0.5517241379310345,standards
0.8450704225352119,0.36496350364963503,0.6989247311827957,0.5,0.8260869565217391,0.06593406593406594,0.2795698924731183,0.3680387409200968,0.010101010101010102,0.02222222222222222,0.7586206896551724,pop
0.5070422535211279,0.291970802919708,0.6344086021505376,0.5128205128205129,0.6956521739130435,0.13186813186813187,0.903225806451613,0.33171912832929784,0.12121212121212122,0.02222222222222222,0.6379310344827587,brit funk
0.6478873239436602,0.3138686131386861,0.22580645161290325,0.2564102564102564,0.4347826086956521,0.3186813186813187,0.6344086021505377,0.1476997578692494,0.04040404040404041,0.02222222222222222,0.39655172413793105,pop
0.7464788732394361,0.15328467153284664,0.7956989247311829,0.6153846153846154,0.7391304347826086,0.08791208791208792,0.89247311827957,0.33171912832929784,0.23232323232323235,0.06666666666666668,0.7586206896551724,soul
0.33802816901408406,0.5620437956204379,0.6451612903225806,0.5,0.6086956521739131,0.1208791208791209,0.7311827956989247,0.27602905569007263,0.3434343434343435,0.02222222222222222,0.8448275862068966,rock
0.9154929577464799,0.13868613138686126,0.45161290322580655,0.10256410256410256,0.6521739130434783,0.3516483516483517,0.36559139784946243,0.15496368038740924,0.8181818181818182,0.044444444444444446,0.603448275862069,pop
0.8309859154929562,0.4744525547445255,0.10752688172043011,0.6923076923076923,0.4782608695652174,0.054945054945054944,0.7741935483870968,0.18644067796610173,0.98989898989899,0.1111111111111111,0.22413793103448276,neo mellow
0.7183098591549282,0.43795620437956206,0.8602150537634409,0.6410256410256411,0.8260869565217391,0.032967032967032975,0.5161290322580645,0.29297820823244547,0.04040404040404041,0.02222222222222222,0.5,rock
0.47887323943661997,0.3941605839416058,0.49462365591397855,0.6923076923076923,0.5652173913043478,0.06593406593406594,0.7204301075268817,0.36077481840193704,0.5757575757575758,0.02222222222222222,0.6724137931034482,standards
0.4507042253521121,0.46715328467153283,0.7741935483870968,0.34615384615384615,0.7391304347826086,0.07692307692307693,0.49462365591397855,0.47699757869249393,0.5757575757575758,0.044444444444444446,0.7931034482758621,soul
0.7323943661971839,0.5693430656934305,0.2580645161290323,0.576923076923077,0.5217391304347826,0.054945054945054944,0.1935483870967742,0.32687651331719125,0.6161616161616162,0.02222222222222222,0.7068965517241379,rock
0.39436619718309984,0.4160583941605839,0.7741935483870968,0.47435897435897434,0.6956521739130435,0.3406593406593407,0.6989247311827957,0.2518159806295399,0.29292929292929293,0.02222222222222222,0.5172413793103448,standards
0.887323943661972,0.5328467153284672,0.6881720430107527,0.39743589743589747,0.7391304347826086,0.08791208791208792,0.903225806451613,0.13559322033898305,0.4040404040404041,0.02222222222222222,0.2586206896551724,standards
0.6901408450704238,0.6423357664233577,0.5591397849462366,0.3205128205128205,0.7826086956521738,0.08791208791208792,0.1935483870967742,0.4043583535108959,0.16161616161616163,0.02222222222222222,0.8103448275862069,pop
0.9577464788732399,0.36496350364963503,0.31182795698924737,0.5,0.6086956521739131,0.13186813186813187,0.36559139784946243,0.22276029055690075,0.9292929292929294,0.044444444444444446,0.43103448275862066,rock
0.7323943661971839,0.22627737226277367,0.40860215053763443,0.4871794871794872,0.7391304347826086,0.14285714285714288,0.6881720430107527,0.08958837772397096,0.494949494949495,0.02222222222222222,0.2586206896551724,pop
0.6760563380281681,0.5693430656934305,0.6559139784946236,0.5128205128205129,0.6521739130434783,0.3186813186813187,0.5483870967741935,0.38014527845036317,0.18181818181818182,0.02222222222222222,0.3793103448275862,rock
0.6478873239436602,0.45985401459854014,0.6021505376344086,0.7307692307692307,0.5217391304347826,0.2307692307692308,0.967741935483871,0.2615012106537531,0.25252525252525254,0.044444444444444446,0.4655172413793103,pop
0.5070422535211279,0.36496350364963503,0.46236559139784955,0.717948717948718,0.6956521739130435,0.18681318681318682,0.6451612903225807,0.6053268765133172,0.18181818181818182,0.044444444444444446,0.8620689655172413,standards
0.8450704225352119,0.6277372262773723,0.38709677419354843,0.8333333333333334,0.6521739130434783,0.13186813186813187,0.41935483870967744,0.486682808716707,0.06060606060606061,0.13333333333333333,0.7758620689655171,pop
0.8450704225352119,0.4963503649635036,0.8817204301075269,0.6025641025641025,0.8260869565217391,0.07692307692307693,0.6881720430107527,0.3123486682808717,0.0,0.044444444444444446,0.5517241379310345,standards
0.8309859154929562,0.27007299270072993,0.8817204301075269,0.6666666666666666,0.7391304347826086,0.5274725274725275,0.924731182795699,0.3728813559322034,0.06060606060606061,0.044444444444444446,0.6896551724137931,british comedy
0.408450704225352,0.5620437956204379,0.15053763440860218,0.11538461538461539,0.34782608695652173,0.17582417582417584,0.2580645161290323,0.2493946731234867,0.7474747474747475,0.02222222222222222,0.31034482758620685,boy band
0.6197183098591559,0.42335766423357657,0.8279569892473119,0.6794871794871795,0.5217391304347826,0.010989010989010988,0.46236559139784955,0.2469733656174334,0.06060606060606061,0.044444444444444446,0.5689655172413792,disco
0.7887323943661961,0.35036496350364965,0.44086021505376344,0.8717948717948717,0.6521739130434783,0.6263736263736264,0.935483870967742,0.4939467312348669,0.05050505050505051,0.08888888888888888,0.7758620689655171,rock
0.2816901408450718,0.3941605839416058,0.40860215053763443,0.41025641025641024,0.6086956521739131,0.10989010989010989,0.5268817204301075,0.2615012106537531,0.36363636363636365,0.02222222222222222,0.3620689655172413,pop
0.2676056338028161,0.33576642335766416,0.6666666666666666,0.42307692307692313,0.7391304347826086,0.16483516483516483,0.38709677419354843,0.2324455205811138,0.16161616161616163,0.0,0.6724137931034482,rock
0.18309859154929597,0.2992700729927007,0.39784946236559143,0.5256410256410257,0.6086956521739131,0.032967032967032975,0.903225806451613,0.03631961259079905,0.5252525252525253,0.02222222222222222,0.2068965517241379,standards
